TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
07:03.9,1.37498007,-0.046515611,0.617648397,1.008027716,1.13665622,-0.154280856,0.006957868,0.489601637,1.209397484,0.033981801,0.247951511,0.744198847,0.756109147,0.223610388,0.20236936,0.457394926,0.412026843,-0.238110504,-0.273202121,0.14007316,797.8021978,785.7142857,792.5641026,799.010989,802.2344322,1108.058608,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,785.7142857,778.0586081,791.7582418,796.5934066,792.1611722,835.6776557,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,778.0586081,782.8937729,794.1758242,784.5054945,791.3553114,732.9304029,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,785.7142857,786.1172161,797.8021978,783.2967033,801.025641,814.7252747,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,798.2051282,788.5347985,797.3992674,790.5494505,806.6666667,739.7802198,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,804.2490842,794.981685,796.996337,790.1465201,803.4432234,696.2637363,0.100098,0.035034,0.969238,5.33844,0.822449,4.882355,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,792.967033,790.5494505,796.1904762,783.2967033,840.1098901,792.967033,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,786.9230769,786.5201465,793.3699634,776.043956,836.4835165,786.5201465,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,791.3553114,790.5494505,791.7582418,774.029304,695.4578755,624.9450549,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,797.8021978,791.7582418,791.3553114,779.2673993,679.3406593,665.6410256,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,799.8168498,792.1611722,792.1611722,789.7435897,810.6959707,746.2271062,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,792.1611722,790.1465201,799.4139194,793.7728938,789.7435897,881.6117216,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,781.6849817,780.8791209,801.025641,788.9377289,763.5531136,982.7472527,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,777.6556777,781.2820513,796.996337,787.3260073,802.2344322,1070.18315,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,782.4908425,788.5347985,796.5934066,784.9084249,823.1868132,943.6630037,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,790.952381,792.1611722,794.981685,785.7142857,794.981685,705.5311355,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,784.1025641,791.3553114,795.7875458,786.9230769,809.0842491,715.6043956,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:03.9,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,776.4468864,789.3406593,800.6227106,785.7142857,829.2307692,777.2527473,0.105957,0.037292,0.977295,4.680481,0.844879,4.478607,1,1,1,1,1,65,
07:04.0,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,786.1172161,791.7582418,799.4139194,781.6849817,806.6666667,883.2234432,0.101624,0.034851,0.97699,4.366455,1.510315,3.678589,1,1,1,1,1,65,
07:04.0,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,802.2344322,790.952381,797.8021978,784.1025641,798.2051282,811.5018315,0.101624,0.034851,0.97699,4.366455,1.510315,3.678589,1,1,1,1,1,65,
07:04.0,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,808.6813187,789.7435897,801.4285714,794.981685,826.8131868,743.8095238,0.101624,0.034851,0.97699,4.366455,1.510315,3.678589,1,1,1,1,1,65,
07:04.0,1.37498007,0.01961924,0.638812117,1.008027716,1.13665622,-0.151237529,0.001815066,0.489601637,1.209397484,0.047971309,0.264307458,0.744198847,0.756109147,0.17441764,0.182321764,0.457394926,0.412026843,-0.2654578,-0.311766868,0.14007316,798.6080586,792.967033,807.0695971,797.8021978,808.2783883,733.7362637,0.101624,0.034851,0.97699,4.366455,1.510315,3.678589,1,1,1,1,1,65,
